labels,multilabels,ru_names,us_names
B01,['B01'],4030:9a92dd1959bde7d0:5651a86ee789,4040:6a1d05c6f8a9e658:96e7447e8b73
B22,['B22'],4030:9a92dd1959bde7d0:464f817d34bc,4040:6a1d05c6f8a9e658:96f0363dba27
G06,['G06'],4030:9a92dd1959bde7d0:6f080b086b8d,4040:6a1d05c6f8a9e658:96fc08cadb1a
G21,['G21'],4030:9a92dd1959bde7d0:73005856fa86,4040:6a1d05c6f8a9e658:971a2bf9e2f2
B65,['B65'],4030:9a92dd1959bde7d0:338b7cb5286e,4040:6a1d05c6f8a9e658:972a340070c2
A61,['A61'],4030:9a92dd1959bde7d0:1a158e76fc96,4040:6a1d05c6f8a9e658:97351499a198
G02,['G02'],4030:9a92dd1959bde7d0:cdc1882d174,4040:6a1d05c6f8a9e658:9755ccf9eca4
B65,['B65'],4030:9a92dd1959bde7d0:38d398cdfd1b,4040:6a1d05c6f8a9e658:975e7d0e0fb9
F25,['F25'],4030:9a92dd1959bde7d0:1e7eb27c07f0,4040:6a1d05c6f8a9e658:97626a068d90
A47,['A47'],4030:9a92dd1959bde7d0:8480efb8a7be,4040:6a1d05c6f8a9e658:9762f497705a
B24,['B24'],4030:9a92dd1959bde7d0:2fd55a895c75,4040:6a1d05c6f8a9e658:9768efa42626
H01,['H01'],4030:9a92dd1959bde7d0:5fd32a008799,4040:6a1d05c6f8a9e658:976a0ed9a6ac
A61,['A61'],4030:9a92dd1959bde7d0:ffd7702985f9,4040:6a1d05c6f8a9e658:97823774d91e
G11,['G11'],4030:9a92dd1959bde7d0:815d92019cd1,4040:6a1d05c6f8a9e658:9783dcef918f
A61,['A61'],4030:9a92dd1959bde7d0:10a9b9ab12bf,4040:6a1d05c6f8a9e658:978b2d5d78cc
E21,['E21'],4030:9a92dd1959bde7d0:d1bfaf120d1b,4040:6a1d05c6f8a9e658:97967897e4db
G06,['G06'],4030:9a92dd1959bde7d0:958e22995d32,4040:6a1d05c6f8a9e658:9798acec1a7f
A61,['A61'],4030:9a92dd1959bde7d0:6f16b1d73fc6,4040:6a1d05c6f8a9e658:97994a630d59
B01,['B01'],4030:9a92dd1959bde7d0:5d9aacad2a0d,4040:6a1d05c6f8a9e658:97ad94fb25e1
G01,['G01'],4030:9a92dd1959bde7d0:83d08a886298,4040:6a1d05c6f8a9e658:97b376f766d
A61,['A61'],4030:9a92dd1959bde7d0:f14b17836e22,4040:6a1d05c6f8a9e658:97b6e211ea77
E21,['E21'],4030:9a92dd1959bde7d0:d3404bb52d9c,4040:6a1d05c6f8a9e658:97ba7c906aa2
G06,['G06'],4030:9a92dd1959bde7d0:4e0d49be6104,4040:6a1d05c6f8a9e658:97bd5a4decdc
A22,['A22'],4030:9a92dd1959bde7d0:776c6134b600,4040:6a1d05c6f8a9e658:97caf6dc6150
C07,['C07'],4030:9a92dd1959bde7d0:4f271e62650d,4040:6a1d05c6f8a9e658:97cce454705b
C12,['C12'],4030:9a92dd1959bde7d0:d873cd703122,4040:6a1d05c6f8a9e658:97d8ad5881e0
H05,['H05'],4030:9a92dd1959bde7d0:87cc9a8c3c54,4040:6a1d05c6f8a9e658:97ddfb27168f
C07,"['B01', 'C07']",4030:9a92dd1959bde7d0:70519e9884f7,4040:6a1d05c6f8a9e658:97ffc18de4c8
B26,['B26'],4030:9a92dd1959bde7d0:538a05f1ee36,4040:6a1d05c6f8a9e658:98028ef8a127
F02,['F02'],4030:9a92dd1959bde7d0:48fd6580d847,4040:6a1d05c6f8a9e658:9810993228e6
G06,['G06'],4030:9a92dd1959bde7d0:c3ff38478bf0,4040:6a1d05c6f8a9e658:981667dc3194
H04,['H04'],4030:9a92dd1959bde7d0:63fbd6ef71f,4040:6a1d05c6f8a9e658:9821f28ba701
H04,['H04'],4030:9a92dd1959bde7d0:dc03537878f,4040:6a1d05c6f8a9e658:98240d7d5afe
H05,['H05'],4030:9a92dd1959bde7d0:a1700639ecae,4040:6a1d05c6f8a9e658:9825ae154cd5
H03,['H03'],4030:9a92dd1959bde7d0:61ca61a8a804,4040:6a1d05c6f8a9e658:9827a88559a4
B67,['B67'],4030:9a92dd1959bde7d0:4383bb645e73,4040:6a1d05c6f8a9e658:982c571388db
H04,['H04'],4030:9a92dd1959bde7d0:d3f2a28235e3,4040:6a1d05c6f8a9e658:982c5a2611af
B21,['B21'],4030:9a92dd1959bde7d0:5d15c7e1d86d,4040:6a1d05c6f8a9e658:9830460cb041
C07,['C07'],4030:9a92dd1959bde7d0:89580c1eed6c,4040:6a1d05c6f8a9e658:9839c0cbaf3a
C04,['C04'],4030:9a92dd1959bde7d0:bae1741aad90,4040:6a1d05c6f8a9e658:983e0e9f2fcb
B24,['B24'],4030:9a92dd1959bde7d0:6886aab250e7,4040:6a1d05c6f8a9e658:983fdf28261d
A61,['A61'],4030:9a92dd1959bde7d0:50ffaa72380,4040:6a1d05c6f8a9e658:98500b71ebfe
B26,['B26'],4030:9a92dd1959bde7d0:93885c06f6d9,4040:6a1d05c6f8a9e658:98596ec3842f
A21,['A21'],4030:9a92dd1959bde7d0:d769369d9f9d,4040:6a1d05c6f8a9e658:986c2fd8a276
A61,['A61'],4030:9a92dd1959bde7d0:6bdc1b49abf3,4040:6a1d05c6f8a9e658:98719676f4e2
C09,"['C09', 'B41']",4030:9a92dd1959bde7d0:e4ca549475b0,4040:6a1d05c6f8a9e658:987b5d9bd0e6
G06,['G06'],4030:9a92dd1959bde7d0:e905ecc86e54,4040:6a1d05c6f8a9e658:987c4ace1280
G01,['G01'],4030:9a92dd1959bde7d0:571b72472623,4040:6a1d05c6f8a9e658:988047a30f55
B26,['B26'],4030:9a92dd1959bde7d0:ddc091943c0f,4040:6a1d05c6f8a9e658:9897d6959d67
H04,['H04'],4030:9a92dd1959bde7d0:4ff285c8541e,4040:6a1d05c6f8a9e658:989ccece3d5d
G06,['G06'],4030:9a92dd1959bde7d0:a4fa309cb87c,4040:6a1d05c6f8a9e658:989f5acd5239
F02,"['F01', 'F02']",4030:9a92dd1959bde7d0:8c413e638cc9,4040:6a1d05c6f8a9e658:98a0c3d0545
F01,['F01'],4030:9a92dd1959bde7d0:dd823c68b35,4040:6a1d05c6f8a9e658:98a2d6d47c73
H04,['H04'],4030:9a92dd1959bde7d0:c7a312396ce3,4040:6a1d05c6f8a9e658:98a76a0adf49
A47,['A47'],4030:9a92dd1959bde7d0:ff9f43e13bd4,4040:6a1d05c6f8a9e658:98aa57ecb6d7
A61,['A61'],4030:9a92dd1959bde7d0:273ef833d5e4,4040:6a1d05c6f8a9e658:98b4e4ae4b81
F01,['F01'],4030:9a92dd1959bde7d0:1418dc2cabb6,4040:6a1d05c6f8a9e658:98c6be1540dc
B32,['B32'],4030:9a92dd1959bde7d0:98979b832200,4040:6a1d05c6f8a9e658:98ce467e8771
A61,['A61'],4030:9a92dd1959bde7d0:94431563f3d4,4040:6a1d05c6f8a9e658:98cede251c8a
B01,['B01'],4030:9a92dd1959bde7d0:301da8819b96,4040:6a1d05c6f8a9e658:98d06f33c405
H04,['H04'],4030:9a92dd1959bde7d0:de9866e2efe8,4040:6a1d05c6f8a9e658:98d4e8fb50a1
H04,['H04'],4030:9a92dd1959bde7d0:3d238b6c0838,4040:6a1d05c6f8a9e658:98d73ddfb578
C10,['C10'],4030:9a92dd1959bde7d0:b2361d01075a,4040:6a1d05c6f8a9e658:98d9ed433b97
A61,['A61'],4030:9a92dd1959bde7d0:d2fa2c4b4035,4040:6a1d05c6f8a9e658:98e09432dbe7
C10,['C10'],4030:9a92dd1959bde7d0:3c8ef6be4133,4040:6a1d05c6f8a9e658:98e4b3ff51da
A23,['A23'],4030:9a92dd1959bde7d0:98a1f42ee899,4040:6a1d05c6f8a9e658:990b1940f8f1
B67,['B67'],4030:9a92dd1959bde7d0:c80bb087cae0,4040:6a1d05c6f8a9e658:9922a723263d
F02,['F02'],4030:9a92dd1959bde7d0:2bef2270f178,4040:6a1d05c6f8a9e658:9924670950f6
C03,['C03'],4030:9a92dd1959bde7d0:8a71abd1cd5b,4040:6a1d05c6f8a9e658:9927bb94e86
G02,['G02'],4030:9a92dd1959bde7d0:302518c24f6c,4040:6a1d05c6f8a9e658:992966753c0d
B60,['B60'],4030:9a92dd1959bde7d0:182f3a51f154,4040:6a1d05c6f8a9e658:99298cdb5707
B61,['B61'],4030:9a92dd1959bde7d0:e5506b2b3eab,4040:6a1d05c6f8a9e658:992b121278e9
H04,['H04'],4030:9a92dd1959bde7d0:ed23de6c67ad,4040:6a1d05c6f8a9e658:992d0df17a02
G06,['G06'],4030:9a92dd1959bde7d0:6eaf11f4de79,4040:6a1d05c6f8a9e658:9944125bbff1
F02,"['F02', 'B63']",4030:9a92dd1959bde7d0:7d60e739d506,4040:6a1d05c6f8a9e658:99486dde7967
A61,['A61'],4030:9a92dd1959bde7d0:32929665e2a6,4040:6a1d05c6f8a9e658:994ab48b6105
H04,"['H04', 'H01']",4030:9a92dd1959bde7d0:7bef03f2dff1,4040:6a1d05c6f8a9e658:994af16b9dca
G06,['G06'],4030:9a92dd1959bde7d0:8457fee547ba,4040:6a1d05c6f8a9e658:99529718c5a
D21,['D21'],4030:9a92dd1959bde7d0:e360aa858ef8,4040:6a1d05c6f8a9e658:996274108464
E21,['E21'],4030:9a92dd1959bde7d0:639b2295c4a9,4040:6a1d05c6f8a9e658:99648af6e5d7
B65,['B65'],4030:9a92dd1959bde7d0:c5868caebf8f,4040:6a1d05c6f8a9e658:9965b3c4c435
A61,['A61'],4030:9a92dd1959bde7d0:3e1f81a81e7f,4040:6a1d05c6f8a9e658:996d05ceeddb
B23,['B23'],4030:9a92dd1959bde7d0:a1d7b8075ce4,4040:6a1d05c6f8a9e658:996d9fb0d0e9
B21,['B21'],4030:9a92dd1959bde7d0:60dd8b5fe1b3,4040:6a1d05c6f8a9e658:996ee34b5c48
G06,['G06'],4030:9a92dd1959bde7d0:6ad840e9b32c,4040:6a1d05c6f8a9e658:99780a4fc175
A01,['A01'],4030:9a92dd1959bde7d0:f3cdaa2e3051,4040:6a1d05c6f8a9e658:997c6e81997b
G01,['G01'],4030:9a92dd1959bde7d0:23a23fe085f5,4040:6a1d05c6f8a9e658:997e50424018
H01,['H01'],4030:9a92dd1959bde7d0:ef1f8342becb,4040:6a1d05c6f8a9e658:998259ebb1c0
C10,['C10'],4030:9a92dd1959bde7d0:5afe82df9c0b,4040:6a1d05c6f8a9e658:99828d886574
C08,['C08'],4030:9a92dd1959bde7d0:a4f90d4ef1c7,4040:6a1d05c6f8a9e658:9985dbd3a1d3
G06,['G06'],4030:9a92dd1959bde7d0:a8ce69ca24f8,4040:6a1d05c6f8a9e658:998a44146680
H04,['H04'],4030:9a92dd1959bde7d0:2154539bf545,4040:6a1d05c6f8a9e658:9991d80c2468
B65,['B65'],4030:9a92dd1959bde7d0:8f64a18be325,4040:6a1d05c6f8a9e658:999a5a05dbc4
F23,['F23'],4030:9a92dd1959bde7d0:bb341cb88c5,4040:6a1d05c6f8a9e658:999e9ee7a05c
G09,['G09'],4030:9a92dd1959bde7d0:4362d2d77e33,4040:6a1d05c6f8a9e658:99a086d89e29
B01,['B01'],4030:9a92dd1959bde7d0:1949cc1627ea,4040:6a1d05c6f8a9e658:99a69dfd6621
H01,['H01'],4030:9a92dd1959bde7d0:f37409f16b38,4040:6a1d05c6f8a9e658:99b71171c9ac
C09,['C09'],4030:9a92dd1959bde7d0:b5a2a9e691ba,4040:6a1d05c6f8a9e658:99bb599e3bb3
H02,['H02'],4030:9a92dd1959bde7d0:8e85d5ae7312,4040:6a1d05c6f8a9e658:99cfb82d7bcb
A24,['A24'],4030:9a92dd1959bde7d0:6201c2e63f7e,4040:6a1d05c6f8a9e658:99d20a56ce09
E04,['E04'],4030:9a92dd1959bde7d0:72e4fc53ab2b,4040:6a1d05c6f8a9e658:99d27aa3c347
E03,['E03'],4030:9a92dd1959bde7d0:4c8bffb9b903,4040:6a1d05c6f8a9e658:99de9bee8b17
C21,['C21'],4030:9a92dd1959bde7d0:eec9199ca2ba,4040:6a1d05c6f8a9e658:99eb0e968da6
A61,['A61'],4030:9a92dd1959bde7d0:fbbeda323ab1,4040:6a1d05c6f8a9e658:99eb99addcfe
H01,['H01'],4030:9a92dd1959bde7d0:247fbb593f80,4040:6a1d05c6f8a9e658:99ee5ae87d05
G06,['G06'],4030:9a92dd1959bde7d0:f12825e28db,4040:6a1d05c6f8a9e658:99efc51cd6ba
A23,['A23'],4030:9a92dd1959bde7d0:11e2477fa6d,4040:6a1d05c6f8a9e658:99f17b484344
E21,['E21'],4030:9a92dd1959bde7d0:2b440355f633,4040:6a1d05c6f8a9e658:99fab573c777
B64,['B64'],4030:9a92dd1959bde7d0:a36e6dcff561,4040:6a1d05c6f8a9e658:9a1dd99ac0a1
G09,['G09'],4030:9a92dd1959bde7d0:5f980133aca,4040:6a1d05c6f8a9e658:9a2023ebb803
F02,['F02'],4030:9a92dd1959bde7d0:e01081b02fc5,4040:6a1d05c6f8a9e658:9a2bc2decc6
G01,['G01'],4030:9a92dd1959bde7d0:10cf9af1f785,4040:6a1d05c6f8a9e658:9a35c63daf9
G06,['G06'],4030:9a92dd1959bde7d0:e257139eba47,4040:6a1d05c6f8a9e658:9a3925d0f399
C07,['C07'],4030:9a92dd1959bde7d0:a8dfd6e66b83,4040:6a1d05c6f8a9e658:9a3a80259471
G01,['G01'],4030:9a92dd1959bde7d0:a373818c0967,4040:6a1d05c6f8a9e658:9a406a09b5e2
C09,['C09'],4030:9a92dd1959bde7d0:1504aca99758,4040:6a1d05c6f8a9e658:9a42fba3d276
B65,['B65'],4030:9a92dd1959bde7d0:7dd9c6193640,4040:6a1d05c6f8a9e658:9a43fc2fe6f0
A61,['A61'],4030:9a92dd1959bde7d0:29df39f1478c,4040:6a1d05c6f8a9e658:9a4c1310c7e1
H04,['H04'],4030:9a92dd1959bde7d0:c84cc5e69ce1,4040:6a1d05c6f8a9e658:9a509ebb22ee
C23,['C23'],4030:9a92dd1959bde7d0:a6811a5661b1,4040:6a1d05c6f8a9e658:9a545a542a0c
A61,['A61'],4030:9a92dd1959bde7d0:bd142cc873dd,4040:6a1d05c6f8a9e658:9a547131488
H04,['H04'],4030:9a92dd1959bde7d0:d47564172a02,4040:6a1d05c6f8a9e658:9a56c07d2986
A61,['A61'],4030:9a92dd1959bde7d0:567199e57477,4040:6a1d05c6f8a9e658:9a5fa37bf155
A61,['A61'],4030:9a92dd1959bde7d0:c7cab010b60d,4040:6a1d05c6f8a9e658:9a674e0705cb
H01,['H01'],4030:9a92dd1959bde7d0:40847e4cc51,4040:6a1d05c6f8a9e658:9a73e2efdf72
G06,['G06'],4030:9a92dd1959bde7d0:b468e387f1f4,4040:6a1d05c6f8a9e658:9a7cd219d3cb
A61,['A61'],4030:9a92dd1959bde7d0:97385cb6eb43,4040:6a1d05c6f8a9e658:9a7ed48a681c
H05,['H05'],4030:9a92dd1959bde7d0:a8c45e463e4,4040:6a1d05c6f8a9e658:9a827d02db67
C09,['C09'],4030:9a92dd1959bde7d0:cce5046d6f0b,4040:6a1d05c6f8a9e658:9a90b501ecd7
A61,['A61'],4030:9a92dd1959bde7d0:44248ba6f690,4040:6a1d05c6f8a9e658:9a94dcaeb74b
F01,['F01'],4030:9a92dd1959bde7d0:6909b5a44be8,4040:6a1d05c6f8a9e658:9a9548879f44
F04,['F04'],4030:9a92dd1959bde7d0:fdda4547c06c,4040:6a1d05c6f8a9e658:9a96d83e89f9
H01,['H01'],4030:9a92dd1959bde7d0:922fcb53a8e3,4040:6a1d05c6f8a9e658:9a9832d7ec3e
G06,['G06'],4030:9a92dd1959bde7d0:dee633af3db2,4040:6a1d05c6f8a9e658:9aa209b84ffc
B29,['B29'],4030:9a92dd1959bde7d0:614dd14f2ecf,4040:6a1d05c6f8a9e658:9aa2d0c675e8
A61,['A61'],4030:9a92dd1959bde7d0:62ce4423f1,4040:6a1d05c6f8a9e658:9aa2e7fb6ec8
F02,['F02'],4030:9a92dd1959bde7d0:cd680b6a2712,4040:6a1d05c6f8a9e658:9aa9ba197377
A61,['A61'],4030:9a92dd1959bde7d0:2939f095244e,4040:6a1d05c6f8a9e658:9ab741a919ab
G06,['G06'],4030:9a92dd1959bde7d0:1f1e3558fcdf,4040:6a1d05c6f8a9e658:9abaefe585a9
G06,['G06'],4030:9a92dd1959bde7d0:eb714cd2081f,4040:6a1d05c6f8a9e658:9ac1745f6e12
E21,['E21'],4030:9a92dd1959bde7d0:812591699e25,4040:6a1d05c6f8a9e658:9ac30991b860
G01,"['G01', 'E21']",4030:9a92dd1959bde7d0:375c10fac281,4040:6a1d05c6f8a9e658:9ac553c55282
C10,['C10'],4030:9a92dd1959bde7d0:1ea2c8f1699a,4040:6a1d05c6f8a9e658:9ad15f5a980a
C09,['C09'],4030:9a92dd1959bde7d0:39ab84b5174c,4040:6a1d05c6f8a9e658:9ad163e643ec
B01,"['B01', 'C01']",4030:9a92dd1959bde7d0:a48e3daf42f2,4040:6a1d05c6f8a9e658:9ad4d6baf6f2
G06,['G06'],4030:9a92dd1959bde7d0:4bf7567e85c4,4040:6a1d05c6f8a9e658:9ad94280ffe9
H01,['H01'],4030:9a92dd1959bde7d0:4226ba23ae41,4040:6a1d05c6f8a9e658:9afdce3fb2b0
E21,['E21'],4030:9a92dd1959bde7d0:8b9e7a6ed49d,4040:6a1d05c6f8a9e658:9b03a638c63e
C08,['C08'],4030:9a92dd1959bde7d0:7a657710a9df,4040:6a1d05c6f8a9e658:9b04ba9f5478
A46,['A46'],4030:9a92dd1959bde7d0:20be893205ce,4040:6a1d05c6f8a9e658:9b06f9cb1441
E21,['E21'],4030:9a92dd1959bde7d0:ab54a4e5870f,4040:6a1d05c6f8a9e658:9b07f8a63fb2
H01,['H01'],4030:9a92dd1959bde7d0:1c8cdb5509d6,4040:6a1d05c6f8a9e658:9b0f98bc7b7a
A61,['A61'],4030:9a92dd1959bde7d0:e2c99161b325,4040:6a1d05c6f8a9e658:9b190c2dbc1f
E04,['E04'],4030:9a92dd1959bde7d0:f539e7618f47,4040:6a1d05c6f8a9e658:9b2ee9f79be6
F02,['F02'],4030:9a92dd1959bde7d0:210ee2ab2a4a,4040:6a1d05c6f8a9e658:9b2fd62c1114
H04,['H04'],4030:9a92dd1959bde7d0:86cca627c779,4040:6a1d05c6f8a9e658:9b38ab5cf1b5
G06,['G06'],4030:9a92dd1959bde7d0:5b8bfe61fd3b,4040:6a1d05c6f8a9e658:9b3ad20d7a95
E21,['E21'],4030:9a92dd1959bde7d0:623dae7a0167,4040:6a1d05c6f8a9e658:9b3c280a9485
F41,['F41'],4030:9a92dd1959bde7d0:e5e2ebd2f3e6,4040:6a1d05c6f8a9e658:9b5694ed5142
C09,['C09'],4030:9a92dd1959bde7d0:8dabd03184e1,4040:6a1d05c6f8a9e658:9b617e7d329e
E21,['E21'],4030:9a92dd1959bde7d0:2247eb2df8fc,4040:6a1d05c6f8a9e658:9b6e0b675881
A61,['A61'],4030:9a92dd1959bde7d0:6d8ff02b070b,4040:6a1d05c6f8a9e658:9b743410fbfe
B29,['B29'],4030:9a92dd1959bde7d0:d23a11469286,4040:6a1d05c6f8a9e658:9b8d28e43da7
A23,['A23'],4030:9a92dd1959bde7d0:3490fad5dbb4,4040:6a1d05c6f8a9e658:9b8d5a165f10
G01,['G01'],4030:9a92dd1959bde7d0:f8fb0e05982,4040:6a1d05c6f8a9e658:9b8f6f28c5b1
E21,['E21'],4030:9a92dd1959bde7d0:28acce209530,4040:6a1d05c6f8a9e658:9b9297a304a8
G21,['G21'],4030:9a92dd1959bde7d0:7ce86e819f5e,4040:6a1d05c6f8a9e658:9b9621bc1586
H04,['H04'],4030:9a92dd1959bde7d0:b4e931bd3efe,4040:6a1d05c6f8a9e658:9b9812055a5f
D21,['D21'],4030:9a92dd1959bde7d0:11fd8d42bcab,4040:6a1d05c6f8a9e658:9b9a16b40908
F01,['F01'],4030:9a92dd1959bde7d0:319112290b21,4040:6a1d05c6f8a9e658:9b9d0398bbc4
G01,['G01'],4030:9a92dd1959bde7d0:274cbfcc8bb3,4040:6a1d05c6f8a9e658:9ba8466307a0
C10,['C10'],4030:9a92dd1959bde7d0:85dba028a197,4040:6a1d05c6f8a9e658:9bad199daa32
A23,['A23'],4030:9a92dd1959bde7d0:c81a2c161973,4040:6a1d05c6f8a9e658:9bafb4a357f5
B23,['B23'],4030:9a92dd1959bde7d0:a7913bbf6f5,4040:6a1d05c6f8a9e658:9bb8237ade34
H01,['H01'],4030:9a92dd1959bde7d0:a1c819610c03,4040:6a1d05c6f8a9e658:9bb8f87817f8
H04,['H04'],4030:9a92dd1959bde7d0:b4e5d2ae8a64,4040:6a1d05c6f8a9e658:9bb96c0489f6
G06,['G06'],4030:9a92dd1959bde7d0:e42919c8ec5d,4040:6a1d05c6f8a9e658:9bbc09ff2675
E21,['E21'],4030:9a92dd1959bde7d0:c4fe16d6342c,4040:6a1d05c6f8a9e658:9bcdff18e7ea
G01,['G01'],4030:9a92dd1959bde7d0:30b0e0d33324,4040:6a1d05c6f8a9e658:9bd1e8b43d39
G01,['G01'],4030:9a92dd1959bde7d0:5952a4e01021,4040:6a1d05c6f8a9e658:9bd37f897bd3
B22,['B22'],4030:9a92dd1959bde7d0:e418e0cfe84d,4040:6a1d05c6f8a9e658:9bd91db6f3a4
B23,['B23'],4030:9a92dd1959bde7d0:417e88096c98,4040:6a1d05c6f8a9e658:9bda1e8c4f27
H04,['H04'],4030:9a92dd1959bde7d0:30d350f2f12a,4040:6a1d05c6f8a9e658:9be219052bb4
H04,['H04'],4030:9a92dd1959bde7d0:75b1d3accab4,4040:6a1d05c6f8a9e658:9be7ebc60dad
H04,['H04'],4030:9a92dd1959bde7d0:86f643579a00,4040:6a1d05c6f8a9e658:9be8a03699d9
C07,['C07'],4030:9a92dd1959bde7d0:27864bfd7d1b,4040:6a1d05c6f8a9e658:9be8e3477549
F02,['F02'],4030:9a92dd1959bde7d0:b2b8476133da,4040:6a1d05c6f8a9e658:9bf14777c2d5
H04,['H04'],4030:9a92dd1959bde7d0:c25335678313,4040:6a1d05c6f8a9e658:9bf34cd13b1a
C07,['C07'],4030:9a92dd1959bde7d0:d121963da3ee,4040:6a1d05c6f8a9e658:9bf9fadad377
H01,['H01'],4030:9a92dd1959bde7d0:16a3e070328,4040:6a1d05c6f8a9e658:9bfce0c4edca
F01,['F01'],4030:9a92dd1959bde7d0:27af16f2930c,4040:6a1d05c6f8a9e658:9c0191e101d9
F16,"['F15', 'F16', 'E02']",4030:9a92dd1959bde7d0:cebe3e1708bc,4040:6a1d05c6f8a9e658:9c01e8997a1d
E02,['E02'],4030:9a92dd1959bde7d0:5256ef4132d1,4040:6a1d05c6f8a9e658:9c114225d2
H04,['H04'],4030:9a92dd1959bde7d0:54e18f31224d,4040:6a1d05c6f8a9e658:9c2374d52004
F16,['F16'],4030:9a92dd1959bde7d0:262a531b7875,4040:6a1d05c6f8a9e658:9c282fd96894
H04,['H04'],4030:9a92dd1959bde7d0:466902b75500,4040:6a1d05c6f8a9e658:9c2d7226abfd
H04,['H04'],4030:9a92dd1959bde7d0:4e257a2893ac,4040:6a1d05c6f8a9e658:9c308c1769ec
G01,['G01'],4030:9a92dd1959bde7d0:adbe35f0011d,4040:6a1d05c6f8a9e658:9c3a765a4ada
A61,['A61'],4030:9a92dd1959bde7d0:d77192948884,4040:6a1d05c6f8a9e658:9c403c03bd35
G21,['G21'],4030:9a92dd1959bde7d0:3a6dc5c40d5e,4040:6a1d05c6f8a9e658:9c455f40c161
G01,"['G01', 'C12']",4030:9a92dd1959bde7d0:f9d1e3fc55f0,4040:6a1d05c6f8a9e658:9c4cdba0f8c3
A61,['A61'],4030:9a92dd1959bde7d0:303fd0d6044c,4040:6a1d05c6f8a9e658:9c4e0fe6d4e3
B23,['B23'],4030:9a92dd1959bde7d0:428cb447ec6b,4040:6a1d05c6f8a9e658:9c4ea64786ab
A47,['A47'],4030:9a92dd1959bde7d0:4b83dfcbbdc8,4040:6a1d05c6f8a9e658:9c64f830eac3
B65,['B65'],4030:9a92dd1959bde7d0:8a54cef93e75,4040:6a1d05c6f8a9e658:9c6584914076
F02,['F02'],4030:9a92dd1959bde7d0:ec3db1ae1020,4040:6a1d05c6f8a9e658:9c6b6c74d598
G02,['G02'],4030:9a92dd1959bde7d0:c34db3168c01,4040:6a1d05c6f8a9e658:9c7a92042d00
A61,['A61'],4030:9a92dd1959bde7d0:1ed6b0e769d3,4040:6a1d05c6f8a9e658:9c8e1c25ecde
G06,['G06'],4030:9a92dd1959bde7d0:761ba38a9714,4040:6a1d05c6f8a9e658:9c9481723cbb
E21,"['C04', 'E21']",4030:9a92dd1959bde7d0:c5692bcf402c,4040:6a1d05c6f8a9e658:9c9a5194803e
E21,['E21'],4030:9a92dd1959bde7d0:1daf0469a222,4040:6a1d05c6f8a9e658:9ca731c6c673
H04,['H04'],4030:9a92dd1959bde7d0:9ed9ca3b9485,4040:6a1d05c6f8a9e658:9ca8e9baab94
C07,['C07'],4030:9a92dd1959bde7d0:82024a8c6a14,4040:6a1d05c6f8a9e658:9cab708f651e
B01,"['B01', 'C02']",4030:9a92dd1959bde7d0:a2e89ada2b5b,4040:6a1d05c6f8a9e658:9cacc585850d
F02,['F02'],4030:9a92dd1959bde7d0:5fd81f1ea3f2,4040:6a1d05c6f8a9e658:9cacfb459c62
G06,['G06'],4030:9a92dd1959bde7d0:265f52d33b80,4040:6a1d05c6f8a9e658:9cb396d40872
H04,['H04'],4030:9a92dd1959bde7d0:b9ad7d23816b,4040:6a1d05c6f8a9e658:9cb8b9c8aaaa
G02,['G02'],4030:9a92dd1959bde7d0:3838b5ef07ec,4040:6a1d05c6f8a9e658:9cba83ece30b
G06,"['H04', 'G06']",4030:9a92dd1959bde7d0:4c856eda0671,4040:6a1d05c6f8a9e658:9cbde3b23ff
H04,['H04'],4030:9a92dd1959bde7d0:67c203fef6b1,4040:6a1d05c6f8a9e658:9cc63cfd23b9
H02,['H02'],4030:9a92dd1959bde7d0:6697f519cacc,4040:6a1d05c6f8a9e658:9cd03b9333ec
H04,['H04'],4030:9a92dd1959bde7d0:18db6688a27d,4040:6a1d05c6f8a9e658:9cd454def908
H04,['H04'],4030:9a92dd1959bde7d0:b2caf2cdb00,4040:6a1d05c6f8a9e658:9cd51276aeef
A01,['A01'],4030:9a92dd1959bde7d0:f9a568cc708a,4040:6a1d05c6f8a9e658:9cd85d6a1e7b
D04,['D04'],4030:9a92dd1959bde7d0:b06daad43661,4040:6a1d05c6f8a9e658:9cdb88345081
H04,['H04'],4030:9a92dd1959bde7d0:a62bd8444df9,4040:6a1d05c6f8a9e658:9cf5b28b246f
F16,['F16'],4030:9a92dd1959bde7d0:50094abe3961,4040:6a1d05c6f8a9e658:9d1d956fc029
B23,['B23'],4030:9a92dd1959bde7d0:fa3721fdf101,4040:6a1d05c6f8a9e658:9d21bc846b8b
F01,['F01'],4030:9a92dd1959bde7d0:2fe4a5e7e0f,4040:6a1d05c6f8a9e658:9d23908b344
H04,['H04'],4030:9a92dd1959bde7d0:aa65c4f17770,4040:6a1d05c6f8a9e658:9d2a33c8bd9f
B65,"['B32', 'B65']",4030:9a92dd1959bde7d0:a9d3f8fb0d1d,4040:6a1d05c6f8a9e658:9d385040fc36
B60,['B60'],4030:9a92dd1959bde7d0:371184b165d9,4040:6a1d05c6f8a9e658:9d3d3e1c428e
A61,"['A61', 'D04']",4030:9a92dd1959bde7d0:70737a517bdf,4040:6a1d05c6f8a9e658:9d46a5ab8989
C22,['C22'],4030:9a92dd1959bde7d0:aa014c6f619f,4040:6a1d05c6f8a9e658:9d489d9c263f
